GENE PRODUCT DB	GENE PRODUCT ID	QUALIFIER	GO TERM	GO NAME	TAXON ID	GO ASPECT
UniProtKB	P0AAI1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI1	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAI1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0098796	membrane protein complex	83333	C
UniProtKB	P0AAI3	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAI5	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AAI9	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AAI9	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AAJ3	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAJ3	part_of	GO:0071575	integral component of external side of plasma membrane	83333	C
UniProtKB	P0AAJ3	part_of	GO:0009326	formate dehydrogenase complex	83333	C
UniProtKB	P0AAJ3	part_of	GO:0009326	formate dehydrogenase complex	83333	C
UniProtKB	P0AAJ3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAJ3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAJ3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAJ3	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAJ3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAJ3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAJ5	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAJ5	part_of	GO:0031235	intrinsic component of the cytoplasmic side of the plasma membrane	83333	C
UniProtKB	P0AAJ5	part_of	GO:0009326	formate dehydrogenase complex	83333	C
UniProtKB	P0AAJ5	part_of	GO:0009326	formate dehydrogenase complex	83333	C
UniProtKB	P0AAJ5	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAJ5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAJ5	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAJ5	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAJ5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAJ8	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AAJ8	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAJ8	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAK1	part_of	GO:0009375	ferredoxin hydrogenase complex	83333	C
UniProtKB	P0AAK7	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AAL0	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAL0	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAL0	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAL0	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAL3	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAL3	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAM1	part_of	GO:0044569	[Ni-Fe] hydrogenase complex	83333	C
UniProtKB	P0AAM1	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAM1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAN9	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAN9	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAN9	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAN9	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAP1	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAP1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAP1	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAP1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAP1	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAP3	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAP3	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAP7	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAP7	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAP7	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAP7	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAP7	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAP7	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAP7	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAQ0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAQ0	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAQ0	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAQ0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAQ0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAQ2	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AAR0	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAR0	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAR3	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AAR3	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAR3	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAR5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAR5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAR5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAR5	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAR5	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAR5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAR8	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P0AAR8	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P0AAS0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS0	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAS0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS0	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAS0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS3	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAS3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAS3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAS7	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AAT4	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAT4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAT6	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AAT6	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAT6	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAT6	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AAU2	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AAU5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAU5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAU5	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAU5	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAU5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW5	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAW5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW5	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAW5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW5	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAW9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAX3	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAX3	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAX6	part_of	GO:0031236	extrinsic component of periplasmic side of plasma membrane	83333	C
UniProtKB	P0AAX6	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAX6	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAX8	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAX8	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAX8	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AAZ0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAZ0	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AAZ0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAZ0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAZ0	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AAZ0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AAZ4	part_of	GO:0030894	replisome	83333	C
UniProtKB	P0AAZ7	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB01	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB01	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB01	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB01	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB01	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB01	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB01	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB10	part_of	GO:0036406	anchored component of periplasmic side of cell outer membrane	83333	C
UniProtKB	P0AB10	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P0AB10	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB10	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB10	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB12	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB12	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB12	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB12	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB12	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB12	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB12	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB14	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB18	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AB18	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AB20	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AB20	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AB20	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AB24	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P0AB24	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AB24	part_of	GO:0042597	periplasmic space	83333	C
UniProtKB	P0AB26	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB26	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB26	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB28	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB28	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB31	part_of	GO:0031246	intrinsic component of periplasmic side of cell outer membrane	83333	C
UniProtKB	P0AB35	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB35	part_of	GO:0019867	outer membrane	83333	C
UniProtKB	P0AB35	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB35	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB35	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB38	part_of	GO:0031241	periplasmic side of cell outer membrane	83333	C
UniProtKB	P0AB38	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB38	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB38	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB38	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB38	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB38	part_of	GO:0031241	periplasmic side of cell outer membrane	83333	C
UniProtKB	P0AB40	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB40	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB40	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB40	part_of	GO:0009279	cell outer membrane	83333	C
UniProtKB	P0AB46	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P0AB52	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB55	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB58	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB58	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB58	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB58	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB58	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB58	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB58	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB58	part_of	GO:0031235	intrinsic component of the cytoplasmic side of the plasma membrane	83333	C
UniProtKB	P0AB61	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB67	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB67	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB71	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB71	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB74	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB77	part_of	GO:0005737	cytoplasm	83333	C
UniProtKB	P0AB77	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB77	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB80	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB85	part_of	GO:0031237	intrinsic component of periplasmic side of plasma membrane	83333	C
UniProtKB	P0AB85	part_of	GO:0030288	outer membrane-bounded periplasmic space	83333	C
UniProtKB	P0AB85	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB85	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB85	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB85	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB89	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB89	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB91	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB91	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0AB93	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB93	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB93	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB93	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB93	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB93	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB93	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB93	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0AB98	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0AB98	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0AB98	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0AB98	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0AB98	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0ABA0	part_of	GO:0031225	anchored component of membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0ABA0	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0ABA0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA4	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABA4	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABA4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA4	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABA4	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABA4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA6	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABA6	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABA6	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABA6	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABA6	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA6	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA6	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABA6	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABA6	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB0	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABB0	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABB0	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABB0	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABB0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB0	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABB0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB4	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABB4	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABB4	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABB4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB4	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABB4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB4	part_of	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	83333	C
UniProtKB	P0ABB4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB4	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABB8	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC0	part_of	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	83333	C
UniProtKB	P0ABC0	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABC0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC0	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABC0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC0	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0098796	membrane protein complex	83333	C
UniProtKB	P0ABC3	part_of	GO:0071575	integral component of external side of plasma membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0071575	integral component of external side of plasma membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC3	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0098796	membrane protein complex	83333	C
UniProtKB	P0ABC7	part_of	GO:0071575	integral component of external side of plasma membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0071575	integral component of external side of plasma membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0005829	cytosol	83333	C
UniProtKB	P0ABC7	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC7	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0005887	integral component of plasma membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0016020	membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0016021	integral component of membrane	83333	C
UniProtKB	P0ABC9	part_of	GO:0005886	plasma membrane	83333	C
UniProtKB	P0ABD1	part_of	GO:0005886	plasma membrane	83333	C
